classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
703596842,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:55:34 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:55:23.667Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:55:32.669Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":334,""naturalHeight"":335}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Superthin""]}]","{""117260467"":{""retired"":null,""Filename"":""102021992_NEG666769590475163640_gz_arcsinh_vis_y.jpg""}}",117260467
703596868,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:55:46 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:55:32.676Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:55:45.212Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":124,""naturalHeight"":124}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117260419"":{""retired"":null,""Filename"":""102021017_NEG635355419483066418_gz_arcsinh_vis_y.jpg""}}",117260419
703596884,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:55:52 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:55:45.219Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:55:51.267Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":105,""naturalHeight"":104}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259876"":{""retired"":null,""Filename"":""102160336_2685666491681114336_gz_arcsinh_vis_y.jpg""}}",117259876
703597013,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:56:44 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:55:51.275Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:56:42.824Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":110,""naturalHeight"":110}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117260440"":{""retired"":null,""Filename"":""102021010_NEG585505751484035354_gz_arcsinh_vis_y.jpg""}}",117260440
703597056,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:03 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:56:42.830Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:01.719Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":171,""naturalHeight"":172}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259649"":{""retired"":null,""Filename"":""102160335_2673235220682088751_gz_arcsinh_vis_y.jpg""}}",117259649
703597087,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:14 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:01.727Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:12.903Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":0,""clientHeight"":0,""naturalWidth"":79,""naturalHeight"":79}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259916"":{""retired"":null,""Filename"":""102022475_NEG592308641472340714_gz_arcsinh_vis_y.jpg""}}",117259916
703597114,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:24 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:12.912Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:23.657Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":68,""naturalHeight"":68}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:48:59.422Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Superthin""]}]","{""117260434"":{""retired"":null,""Filename"":""102071571_NEG858727288081591184_gz_arcsinh_vis_y.jpg""}}",117260434
703597133,not-logged-in-b109d1f5bf9186d8c451,,b109d1f5bf9186d8c451,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:31 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:23.663Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:30.363Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":64,""naturalHeight"":64}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259815"":{""retired"":null,""Filename"":""102021503_NEG660514595479334319_gz_arcsinh_vis_y.jpg""}}",117259815
703597152,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:37 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:30.369Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:36.056Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":140,""naturalHeight"":141}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Superthin""]}]","{""117260507"":{""retired"":null,""Filename"":""102020059_NEG594642354495522035_gz_arcsinh_vis_y.jpg""}}",117260507
703597165,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:42 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:36.062Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:41.012Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":70,""naturalHeight"":70}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259629"":{""retired"":null,""Filename"":""102160055_2648560519677368279_gz_arcsinh_vis_y.jpg""}}",117259629
703597176,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:46 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:41.018Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:45.390Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":74,""naturalHeight"":74}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259931"":{""retired"":null,""Filename"":""102159487_2700558485663221764_gz_arcsinh_vis_y.jpg""}}",117259931
703597184,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:51 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:45.395Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:50.543Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":96,""naturalHeight"":96}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Superthin""]}]","{""117259803"":{""retired"":null,""Filename"":""102160336_2694656720681663710_gz_arcsinh_vis_y.jpg""}}",117259803
703597194,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:57:56 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:50.550Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:57:54.759Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":75,""naturalHeight"":74}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259679"":{""retired"":null,""Filename"":""102041656_NEG521146233300355665_gz_arcsinh_vis_y.jpg""}}",117259679
703597232,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:58:08 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:57:54.766Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:58:07.358Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":63,""naturalHeight"":63}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259688"":{""retired"":null,""Filename"":""102021015_NEG623705155486275651_gz_arcsinh_vis_y.jpg""}}",117259688
703597249,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:58:14 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:58:07.367Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:58:12.907Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1276,""clientHeight"":957,""naturalWidth"":75,""naturalHeight"":75}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259654"":{""retired"":null,""Filename"":""102071571_NEG859644645080449200_gz_arcsinh_vis_y.jpg""}}",117259654
703597263,not-logged-in-87d4b270eac2d8726de8,,87d4b270eac2d8726de8,31161,Morphology of Edge-on Galaxies,7.46,2026-02-06 21:58:19 UTC,,,"{""source"":""api"",""session"":""0b530b1c680df9e98960643f12c81b4bde39fa55dfea83434f459a79427bdaac"",""feedback"":{},""revision"":""837dadc89f75b4600a065b5de18d5ec88a83cb65"",""viewport"":{""width"":1853,""height"":966},""started_at"":""2026-02-06T21:58:12.915Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-06T21:58:17.863Z"",""live_project"":false,""user_language"":""en"",""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":0,""clientHeight"":0,""naturalWidth"":116,""naturalHeight"":116}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-06T21:57:03.187Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n* Superthin\n* Wtih sombrero round bulge\n* With X shaped bulge\n* Boxy/Peanut Bulge\t?"",""value"":[""Round bulge""]}]","{""117259912"":{""retired"":null,""Filename"":""102044185_NEG527770827282104212_gz_arcsinh_vis_y.jpg""}}",117259912
